id,Predicted
22929,8408.38341
22930,2384.72892
22931,7301.10622
22932,7570.60862
22933,4100.75917
22934,7713.4796
22935,5729.71505
22936,6482.70572
22937,5200.57849
22938,3723.52338
22939,7616.70599
22940,5741.31418
22941,7434.34904
22942,3804.61017
22943,5535.05665
22944,5966.71128
22945,6735.24371
22946,5498.58395
22947,5063.85109
22948,3948.98691
22949,5291.89688
22950,4813.45285
22951,8605.19995
22952,5663.06579
22953,7888.41493
22954,5428.10602
22955,8284.85461
22956,5291.89688
22957,7107.60976
22958,5569.13925
22959,6318.70872
22960,4350.42467
22961,7560.20565
22962,6677.62443
22963,4167.45124
22964,5665.2196
22965,7016.89385
22966,5322.84043
22967,5919.43076
22968,6696.23571
22969,4710.85865
22970,5299.66133
22971,7428.83442
22972,6608.90751
22973,7554.4683
22974,6539.11085
22975,7235.77564
22976,3626.36653
22977,5085.84473
22978,2825.00374
22979,5747.56017
22980,8157.23694
22981,2625.26916
22982,5966.71128
22983,6569.24967
22984,5882.96562
22985,3322.9462
22986,4232.76231
22987,4705.62653
22988,6071.2289
22989,4888.50303
22990,7136.98445
22991,7064.16978
22992,4870.62537
22993,4503.16186
22994,4947.60566
22995,3804.61017
22996,5004.15434
22997,3712.99786
22998,5720.72316
22999,7451.72563
23000,5739.92493
23001,4700.57615
23002,7136.98445
23003,6465.37205
23004,3276.36206
23005,4568.67217
23006,6026.06365
23007,6687.25926
23008,5632.45917
23009,7380.6338
23010,7706.88137
23011,7322.60914
23012,3941.25512
23013,5772.91016
23014,5367.61826
23015,6683.20061
23016,5711.85174
23017,7800.50128
23018,7778.34916
23019,8109.2305
23020,5377.27086
23021,4696.44394
23022,5628.8828
23023,6994.24801
23024,6244.19576
23025,6182.75087
23026,3998.05416
23027,6860.39643
23028,2384.72892
23029,6251.61184
23030,5639.4452
23031,5876.96001
23032,6060.64149
23033,6808.26361
23034,7270.31832
23035,6503.27204
23036,3923.90628
23037,7207.4203
23038,4480.07
23039,5970.68186
23040,5192.88315
23041,4684.89321
23042,5966.71128
23043,4062.73953
23044,7715.81088
23045,6327.00807
23046,5322.84043
23047,7107.60976
23048,3822.98167
23049,7162.43364
23050,7400.77538
23051,3804.61017
23052,5503.09583
23053,6451.10052
23054,7019.69438
23055,4737.63925
23056,7317.95104
23057,2825.00374
23058,4705.62653
23059,7416.70776
23060,5347.51393
23061,6643.9019
23062,5684.14351
23063,7715.81088
23064,5395.33158
23065,7041.38018
23066,7914.17118
23067,6024.94599
23068,5498.46022
23069,6830.96605
23070,6821.8081
23071,4079.91244
23072,3901.98955
23073,5221.35741
23074,4968.60117
23075,8307.38018
23076,4580.393
23077,6010.76008
23078,5498.58395
23079,4062.73953
23080,7778.34916
23081,7969.02575
23082,4558.98072
23083,3901.98955
23084,3837.51296
23085,7428.83442
23086,3895.62684
23087,4248.35505
23088,6491.22353
23089,7301.10622
23090,4858.24073
23091,5649.03716
23092,7556.10991
23093,5381.27266
23094,4546.78674
23095,5462.13394
23096,6260.47363
23097,5566.52275
23098,2946.92602
23099,7963.93931
23100,5711.85174
23101,4737.63925
23102,5773.62581
23103,6574.18247
23104,7071.83395
23105,6079.08526
23106,7825.874920000001
23107,7317.95104
23108,6598.85404
23109,5323.30034
23110,4489.22384
23111,7236.09025
23112,6279.3385
23113,6591.78118
23114,4232.76231
23115,7297.7321
23116,5529.06614
23117,5299.66133
23118,5388.50369
23119,6361.48951
23120,6683.20061
23121,6779.98166
23122,4853.8076
23123,6543.97182
23124,7884.56772
23125,6691.04322
23126,5946.05226
23127,4042.84264
23128,5686.12196
23129,7322.60914
23130,5046.45734
23131,8605.19995
23132,7103.50894
23133,6482.70572
23134,5794.89185
23135,5817.18527
23136,4696.44394
23137,5333.87334
23138,7303.58812
23139,5424.12351
23140,5643.36045
23141,3720.71159
23142,5329.2632
23143,4898.83586
23144,5862.80545
23145,7085.06308
23146,6318.70872
23147,4673.38052
23148,4700.57615
23149,7888.41493
23150,6554.97686
23151,8652.04334
23152,7019.69438
23153,5920.48718
23154,6757.07366
23155,5004.15434
23156,8086.38881
23157,6461.67087
23158,7963.93931
23159,7417.81497
23160,4062.73953
23161,6072.83443
23162,7884.56772
23163,3866.79896
23164,5636.30874
23165,5773.00842
23166,5199.53404
23167,6628.76363
23168,7357.3589
23169,7381.97333
23170,5791.45673
23171,5544.62172
23172,4460.91457
23173,6677.62443
23174,6691.04322
23175,7425.75194
23176,6493.25828
23177,3049.2603200000003
23178,5596.22636
23179,5126.99318
23180,5817.18527
23181,2688.02883
23182,4323.93099
23183,5739.68029
23184,4574.81387
23185,7381.3794
23186,5225.16307
23187,5602.02293
23188,4737.63925
23189,3680.56025
23190,8013.62631
23191,6621.25081
23192,6860.39643
23193,7215.40971
23194,3784.11935
23195,7184.01384
23196,6475.89456
23197,8634.77583
23198,6994.24801
23199,4062.73953
23200,8969.40184
23201,5954.51315
23202,2452.68075
23203,4966.77945
23204,5566.52275
23205,5636.30874
23206,6821.8081
23207,5597.02216
23208,8284.85461
23209,7907.24067
23210,4947.60566
23211,7935.09476
23212,5632.45917
23213,6591.78118
23214,5330.36931
23215,5154.97591
23216,5675.72149
23217,7588.36096
23218,5735.13303
23219,6771.72291
23220,4068.35066
23221,5333.97357
23222,6638.65649
23223,3948.98691
23224,3519.43131
23225,3764.31973
23226,6628.76363
23227,7570.48492
23228,6467.65476
23229,5865.38472
23230,4930.61903
23231,7428.83442
23232,5636.30874
23233,8116.53175
23234,4667.72494
23235,8357.06722
23236,3385.36422
23237,7406.90248
23238,7510.79057
23239,4245.28573
23240,4768.59437
23241,6030.98074
23242,5772.91016
23243,6279.3385
23244,2379.90521
23245,4700.57615
23246,8166.59786
23247,5864.12845
23248,7322.60914
23249,7616.70599
23250,6771.67497
23251,5492.81699
23252,6251.61184
23253,5750.88107
23254,4905.49871
23255,6034.64214
23256,8134.72655
23257,6608.90751
23258,3895.62684
23259,6594.0446
23260,7933.30235
23261,5246.52146
23262,6115.94707
23263,3923.90628
23264,7230.1325
23265,7206.90196
23266,6708.24129
23267,7924.51678
23268,5063.85109
23269,7381.97333
23270,4228.81888
23271,3501.17992
23272,6554.97686
23273,7570.48492
23274,7457.50606
23275,3139.43255
23276,7637.63338
23277,5700.24324
23278,7064.16978
23279,6328.89332
23280,8440.96097
23281,7914.17118
23282,6608.90751
23283,8173.5891
23284,7529.17505
23285,6731.61844
23286,5728.74828
23287,4163.82304
23288,5628.71053
23289,7425.75194
23290,6131.30938
23291,6942.3963
23292,7230.1325
23293,5945.89951
23294,6994.24801
23295,5834.98164
23296,5333.87334
23297,3269.27176
23298,5970.68186
23299,4580.393
23300,7626.61733
23301,8254.12654
23302,7381.3794
23303,7184.01384
23304,5916.86224
23305,5005.32997
23306,7064.16978
23307,6409.14001
23308,8298.20697
23309,6263.80788
23310,4254.82514
23311,5018.45303
23312,5914.16491
23313,7215.40971
23314,4667.72494
23315,6180.95142
23316,6491.22353
23317,5892.161
23318,6010.76008
23319,7800.50128
23320,6249.47082
23321,7800.50128
23322,7381.3794
23323,7423.46988
23324,4808.60902
23325,6150.84205
23326,5126.99318
23327,4936.36477
23328,7555.17159
23329,5454.63385
23330,5898.01573
23331,5402.48408
23332,7608.62182
23333,5128.16351
23334,5636.30874
23335,6528.79888
23336,7293.53617
23337,6318.70872
23338,6922.84679
23339,7019.69438
23340,7660.88604
23341,7835.76779
23342,4112.89349
23343,6461.67087
23344,5313.37828
23345,7340.46077
23346,7637.63338
23347,8652.04334
23348,5920.48718
23349,5632.45917
23350,8298.20697
23351,7174.6649
23352,5501.87808
23353,5830.48855
23354,5345.99106
23355,4868.21145
23356,5916.86224
23357,7532.82953
23358,5596.22636
23359,7903.51351
23360,2946.92602
23361,3998.05416
23362,8465.88563
23363,5504.75083
23364,6019.26248
23365,3828.16556
23366,5495.36535
23367,5154.97591
23368,5649.03716
23369,7969.02575
23370,5931.7528
23371,6098.11317
23372,6608.04163
23373,5632.45917
23374,4853.8076
23375,6071.2289
23376,5124.8549
23377,5728.74828
23378,7667.83619
23379,6880.7759
23380,7080.04004
23381,5898.01573
23382,7127.16457
23383,5601.20531
23384,6443.2569
23385,7548.34706
23386,6822.97163
23387,7628.6476
23388,7380.6338
23389,4245.28573
23390,7660.88604
23391,7616.70599
23392,7369.68559
23393,8605.19995
23394,7243.22611
23395,3662.18313
23396,5807.00693
23397,7415.89441
23398,6595.90158
23399,7617.39589
23400,4558.98072
23401,6583.45789
23402,8254.05731
23403,5882.96562
23404,4568.67217
23405,8671.71681
23406,6301.03442
23407,6331.86722
23408,5898.01573
23409,3923.90628
23410,7411.17457
23411,4350.42467
23412,3049.26032
23413,6526.98819
23414,4418.44126
23415,5046.45734
23416,4858.24073
23417,7895.0208
23418,7270.31832
23419,6037.68613
23420,7071.61532
23421,6132.41738
23422,6255.89064
23423,3387.78516
23424,7706.88137
23425,5876.96001
23426,6465.37205
23427,5236.03334
23428,5046.45734
23429,4899.11899
23430,4590.82334
23431,4999.15621
23432,8307.38018
23433,4768.59437
23434,5496.08506
23435,3720.71159
23436,5498.46022
23437,4460.91457
23438,3501.17992
23439,8671.71681
23440,6747.59779
23441,5154.97591
23442,4868.21145
23443,3049.2603200000003
23444,5136.93247
23445,6801.49205
23446,5811.21147
23447,6493.25828
23448,7284.81478
23449,5735.13303
23450,7381.97333
23451,6412.47345
23452,6848.62622
23453,5735.13303
23454,4924.35736
23455,8440.96097
23456,5684.14351
23457,6097.44285
23458,6752.01695
23459,4503.16186
23460,4228.81888
23461,5781.85965
23462,5945.89951
23463,4568.67217
23464,7804.62795
23465,8007.20621
23466,8408.38341
23467,7510.79057
23468,8157.23694
23469,5428.10602
23470,5919.43076
23471,5807.00693
23472,6277.16867
23473,4228.81888
23474,4710.85865
23475,7608.62182
23476,7013.00281
23477,7024.74836
23478,7829.47294
23479,4387.74185
23480,7230.1325
23481,8157.23694
23482,5781.85965
23483,6826.20873
23484,5728.74828
23485,3049.39771
23486,4162.76156
23487,7690.1749
23488,7706.88137
23489,6244.19576
23490,5367.61826
23491,6687.25926
23492,6368.84982
23493,5639.4452
23494,7924.51678
23495,7004.01554
23496,4350.42467
23497,5912.43376
23498,5495.36535
23499,4163.82304
23500,5632.45917
23501,3049.26032
23502,7557.46014
23503,4802.6043
23504,6771.67497
23505,6942.3963
23506,7558.00588
23507,4920.13663
23508,5192.88315
23509,3182.69865
23510,4850.03746
23511,6327.47736
23512,4489.22384
23513,3511.5379
23514,5948.11447
23515,5605.221
23516,5637.9843
23517,6125.69538
23518,5867.99722
23519,5569.13925
23520,4225.96131
23521,5720.72316
23522,5739.68029
23523,6922.84679
23524,3784.11935
23525,8173.5891
23526,3519.43131
23527,5498.46022
23528,6842.76056
23529,7236.09025
23530,7455.41638
23531,2384.72892
23532,6071.2289
23533,4868.21145
23534,5755.70016
23535,5291.89688
23536,5911.49359
23537,5715.0084
23538,6594.0446
23539,4574.81387
23540,7161.9619
23541,6564.9583
23542,7920.06175
23543,6251.61184
23544,4393.52743
23545,8166.59786
23546,8823.69011
23547,4737.63925
23548,6526.98819
23549,7416.70776
23550,5296.61109
23551,2688.02883
23552,6187.95188
23553,5531.35174
23554,4850.03746
23555,3322.9462
23556,4228.81888
23557,3804.61017
23558,5498.58395
23559,3387.78516
23560,7825.87492
23561,4056.83427
23562,5996.07855
23563,5395.33158
23564,6239.53349
23565,6830.96605
23566,6626.8515
23567,7024.74836
23568,7150.9817
23569,5018.45303
23570,5831.7066
23571,3501.17992
23572,5729.71505
23573,6619.84695
23574,3748.46547
23575,3436.49354
23576,7455.41638
23577,6030.98074
23578,6779.98166
23579,4162.76156
23580,6422.92209
23581,6480.80815
23582,5739.92493
23583,5898.01573
23584,4503.16186
23585,6480.80815
23586,3948.98691
23587,7878.81768
23588,7804.62795
23589,3626.36653
23590,5811.21147
23591,2379.90521
23592,6569.24967
23593,8064.73881
23594,7548.34706
23595,7219.76039
23596,5882.96562
23597,6060.28382
23598,7825.87492
23599,5345.99106
23600,4813.45285
23601,7616.70599
23602,7575.80124
23603,3720.71159
23604,6274.93484
23605,4232.76231
23606,4334.84122
23607,7175.06898
23608,5715.0084
23609,5739.68029
23610,4232.76231
23611,5296.61109
23612,4870.62537
23613,5741.2103
23614,5807.00693
23615,7174.6649
23616,5637.9843
23617,6687.25926
23618,6235.45278
23619,6010.76008
23620,5911.49359
23621,5446.69747
23622,4945.79443
23623,3471.19214
23624,6836.39728
23625,6608.04163
23626,7576.39253
23627,4769.31827
23628,3943.13168
23629,7765.25632
23630,7565.10416
23631,5566.52275
23632,5033.68556
23633,3049.39771
23634,5732.24032
23635,6015.22456
23636,2825.00374
23637,3804.61017
23638,4218.32799
23639,8174.46338
23640,6131.30938
23641,5381.27266
23642,5225.16307
23643,7669.81182
23644,4290.96488
23645,6394.07791
23646,7071.83395
23647,5729.56964
23648,6187.95188
23649,5837.21503
23650,8823.69011
23651,7861.46538
23652,5700.24324
23653,3834.5748
23654,5715.0084
23655,5330.63134
23656,5150.94289
23657,4768.59437
23658,6188.47714
23659,5777.3754
23660,6528.79888
23661,7628.6476
23662,6102.76282
23663,6281.91711
23664,5449.4212
23665,5544.62172
23666,6942.3963
23667,4705.62653
23668,5428.10602
23669,7715.81088
23670,6515.26145
23671,5199.79211
23672,6801.32393
23673,3837.51296
23674,5544.62172
23675,7517.44077
23676,5632.45917
23677,5498.46022
23678,5791.45673
23679,7517.44077
23680,5399.86113
23681,5086.60991
23682,7765.25632
23683,6770.23332
23684,5124.8549
23685,5347.71894
23686,6117.4759
23687,5931.7528
23688,5777.3754
23689,7064.16978
23690,6493.47253
23691,4575.76991
23692,6731.61844
23693,6539.11085
23694,5575.39447
23695,6058.64876
23696,7215.40971
23697,5722.57676
23698,6098.11317
23699,3923.90628
23700,7548.34706
23701,7761.15796
23702,5741.2103
23703,4684.89321
23704,5005.32997
23705,8969.40184
23706,3662.18313
23707,5428.10602
23708,6731.61844
23709,7284.81478
23710,6619.84695
23711,8307.38018
23712,7560.20565
23713,6528.79888
23714,7617.39589
23715,6480.80815
23716,5329.2632
23717,7416.70776
23718,1945.53061
23719,7675.96352
23720,5722.57676
23721,7479.93417
23722,5837.21503
23723,4850.03746
23724,5575.39447
23725,8538.462
23726,8064.73881
23727,5602.02293
23728,8562.37077
23729,8413.65966
23730,4696.44394
23731,4936.10558
23732,5154.97591
23733,4062.73953
23734,3764.31973
23735,4696.44394
23736,8605.19995
23737,6318.70872
23738,6515.26145
23739,6808.26361
23740,6376.66256
23741,6808.26361
23742,4282.70063
23743,7914.17118
23744,6771.67497
23745,3269.27176
23746,5498.46022
23747,5399.86113
23748,7411.17457
23749,6591.78118
23750,5569.13925
23751,6702.78038
23752,7541.6674
23753,5061.72061
23754,1945.53061
23755,6687.25926
23756,5154.97591
23757,5597.02216
23758,4850.03746
23759,8064.73881
23760,5946.05226
23761,5632.45917
23762,4334.84122
23763,7884.56772
23764,7639.54789
23765,4051.55129
23766,7903.51351
23767,5291.89688
23768,8166.59786
23769,8254.12654
23770,4334.84122
23771,6887.46649
23772,7085.06308
23773,5696.02606
23774,3943.13168
23775,6628.76363
23776,6226.28514
23777,5033.68556
23778,7122.49056
23779,5360.87391
23780,4569.493855000001
23781,6060.64149
23782,6771.72291
23783,5946.05226
23784,6493.47253
23785,4924.35736
23786,8743.52098
23787,7616.70599
23788,8823.69011
23789,7161.9619
23790,5777.3754
23791,3511.5379
23792,8408.38341
23793,7914.17118
23794,7570.60862
23795,5529.06614
23796,6521.29112
23797,8357.06722
23798,6255.89064
23799,6443.2569
23800,6500.09778
23801,5042.64034
23802,3387.78516
23803,3764.31973
23804,3764.31973
23805,6235.45278
23806,4162.76156
23807,7236.09025
23808,5367.61826
23809,3049.2603200000003
23810,5830.48855
23811,6540.10545
23812,5663.06579
23813,4278.76321
23814,5033.68556
23815,6898.39095
23816,4112.89349
23817,7198.42285
23818,6327.00807
23819,5296.61109
23820,5711.85174
23821,4303.94303
23822,5018.45303
23823,8173.5891
23824,6409.14001
23825,5225.16307
23826,7317.95104
23827,3496.35236
23828,8440.96097
23829,6239.53349
23830,4489.22384
23831,6274.93484
23832,6125.69538
23833,5124.8549
23834,6493.25828
23835,8173.5891
23836,4737.63925
23837,3720.71159
23838,4853.8076
23839,6189.7798
23840,2825.00374
23841,2384.72892
23842,7829.514
23843,4245.28573
23844,6591.78118
23845,3948.98691
23846,8570.91353
23847,4945.79443
23848,4696.44394
23849,6826.20873
23850,6392.35667
23851,6157.05484
23852,8538.462
23853,8211.0795
23854,4163.82304
23855,7529.17505
23856,3436.49354
23857,4867.94772
23858,3784.11935
23859,6515.26145
23860,7085.06308
23861,5424.12351
23862,5305.74363
23863,5388.50369
23864,6574.18247
23865,5005.32997
23866,7428.83442
23867,7322.60914
23868,5711.85174
23869,6370.89887
23870,5504.75083
23871,7804.62795
23872,8086.38881
23873,6574.18247
23874,8254.05731
23875,5225.16307
23876,5367.61826
23877,5535.05665
23878,5236.03334
23879,5865.38472
23880,3822.98167
23881,7715.81088
23882,7556.10991
23883,5529.06614
23884,6146.83152
23885,5741.2103
23886,4867.94772
23887,4079.91244
23888,5628.8828
23889,3826.17226
23890,7243.22611
23891,7564.77493
23892,4460.91457
23893,7235.77564
23894,6615.69006
23895,4045.47966
23896,6574.18247
23897,7406.90248
23898,5867.99722
23899,5741.31418
23900,7416.70776
23901,6608.90751
23902,7267.28344
23903,6663.00068
23904,6026.06365
23905,3968.33018
23906,5700.24324
23907,8109.2305
23908,3895.62684
23909,6098.11317
23910,6614.21931
23911,6589.27898
23912,6880.7759
23913,8652.04334
23914,5192.88315
23915,5446.69747
23916,6292.96076
23917,3387.78516
23918,5236.03334
23919,4480.07
23920,6645.56998
23921,5323.30034
23922,5647.71226
23923,6752.17704
23924,7071.83395
23925,5911.49359
23926,6279.3385
23927,7667.83619
23928,4178.77206
23929,6500.09778
23930,5305.74363
23931,5018.45303
23932,5514.66748
23933,7557.46014
23934,4694.60819
23935,5964.79111
23936,7181.42522
23937,4357.82292
23938,7521.71436
23939,6443.2569
23940,5205.3203
23941,5684.14351
23942,5920.48718
23943,6235.45278
23944,7175.06898
23945,7554.4683
23946,7071.83395
23947,6994.24801
23948,6320.23893
23949,6822.97163
23950,5946.05226
23951,6696.23571
23952,6493.25828
23953,2379.90521
23954,3708.20502
23955,8157.23694
23956,5128.16351
23957,6909.43
23958,3720.71159
23959,6920.08427
23960,7064.16978
23961,5205.3203
23962,7369.68559
23963,5531.35174
23964,8969.40184
23965,4228.81888
23966,4920.13663
23967,7575.80124
23968,5126.99318
23969,5217.13976
23970,7080.04004
23971,6691.04322
23972,7570.48492
23973,5498.43844
23974,4700.57615
23975,5200.57849
23976,7267.28344
23977,4340.82151
23978,7732.22522
23979,7117.95038
23980,4789.59697
23981,6717.44627
23982,7570.48492
23983,4945.79443
23984,6146.83152
23985,6514.63899
23986,4218.32799
23987,5128.16351
23988,6451.10052
23989,4476.81146
23990,6331.86722
23991,5527.42503
23992,5696.02606
23993,8408.38341
23994,6015.22456
23995,5971.39402
23996,7206.90196
23997,7340.46077
23998,5912.43376
23999,7924.51678
24000,6795.88187
24001,6263.80788
24002,4769.31827
24003,6909.43
24004,5393.56434
24005,5498.43844
24006,6539.11085
24007,7765.25632
24008,5602.02293
24009,7080.04004
24010,5299.66133
24011,7317.95104
24012,7557.46014
24013,7933.30235
24014,5575.39447
24015,8254.12654
24016,4587.38557
24017,6752.01695
24018,8318.79889
24019,6117.4759
24020,6503.27204
24021,4334.84122
24022,7667.83619
24023,7556.10991
24024,6255.89064
24025,7080.04004
24026,5360.87391
24027,4568.67217
24028,7800.50128
24029,5234.74696
24030,5221.35741
24031,6515.26145
24032,3626.36653
24033,6071.2289
24034,6795.88187
24035,4493.64409
24036,6157.05484
24037,3385.148
24038,6060.64149
24039,6801.49205
24040,4999.15621
24041,5203.87681
24042,6591.78118
24043,4503.16186
24044,5203.87681
24045,7732.22522
24046,7660.88604
24047,5424.12351
24048,7637.63338
24049,4480.07
24050,6842.76056
24051,4694.60819
24052,5236.03334
24053,5596.22636
24054,3941.25512
24055,5524.14541
24056,7428.83442
24057,5454.63385
24058,4303.94303
24059,6554.97686
24060,6249.47082
24061,6467.65476
24062,6236.70711
24063,3900.34404
24064,8562.37077
24065,6663.00068
24066,7564.77493
24067,7183.10038
24068,5498.43844
24069,4177.0152
24070,6318.70872
24071,5330.63134
24072,6771.72291
24073,6852.97971
24074,3901.98955
24075,7440.71201
24076,6239.53349
24077,5018.45303
24078,5830.89362
24079,6922.84679
24080,6013.40759
24081,7380.6338
24082,7575.80124
24083,6515.30587
24084,8007.20621
24085,5773.00842
24086,4334.84122
24087,8247.52116
24088,5867.99722
24089,7175.06898
24090,6260.47363
24091,2946.92602
24092,6125.69538
24093,5529.06614
24094,5296.61109
24095,6826.20873
24096,6370.89887
24097,3923.90628
24098,4433.53697
24099,8538.462
24100,3901.98955
24101,4745.46028
24102,6188.47714
24103,6327.00807
24104,5807.00693
24105,5916.86224
24106,3834.5748
24107,5482.0813
24108,5728.74828
24109,7825.87492
24110,5330.63134
24111,6281.91711
24112,7907.24067
24113,5329.2632
24114,7441.50942
24115,7417.81497
24116,5429.68161
24117,6554.97686
24118,7483.73632
24119,6903.87339
24120,3626.36653
24121,4850.03746
24122,5501.8780799999995
24123,6717.44627
24124,6608.90751
24125,3387.78516
24126,6249.47082
24127,7416.70776
24128,6869.7776
24129,4705.62653
24130,4503.16186
24131,7888.41493
24132,7558.00588
24133,7556.10991
24134,6608.90751
24135,6696.23571
24136,5954.51315
24137,6526.98819
24138,7107.60976
24139,7107.60976
24140,6799.72918
24141,6157.05484
24142,3373.43684
24143,6626.8515
24144,5575.39447
24145,3680.56025
24146,6574.18247
24147,8969.40184
24148,5205.3203
24149,7024.74836
24150,5569.13925
24151,8634.77583
24152,6157.05484
24153,4480.07
24154,5305.74363
24155,7570.48492
24156,8173.5891
24157,5739.68029
24158,7174.6649
24159,7340.46077
24160,5377.27086
24161,6643.9019
24162,6830.96605
24163,7198.42285
24164,6941.82413
24165,6117.4759
24166,5063.85109
24167,5919.43076
24168,4813.45285
24169,8109.2305
24170,5449.4212
24171,5902.33288
24172,6677.62443
24173,8211.0795
24174,3049.39771
24175,4865.39997
24176,8743.52098
24177,4587.38557
24178,4254.82514
24179,7903.51351
24180,7080.04004
24181,4418.44126
24182,8605.19995
24183,6071.2289
24184,4789.59697
24185,4356.94587
24186,4042.84264
24187,5575.39447
24188,5773.00842
24189,7669.81182
24190,8634.77583
24191,7804.62795
24192,6015.22456
24193,4068.35066
24194,7428.83442
24195,6707.59259
24196,7570.60862
24197,6526.98819
24198,5964.79111
24199,4350.42467
24200,5934.01088
24201,5154.97591
24202,6752.01695
24203,5834.98164
24204,5552.72387
24205,5527.42503
24206,4162.76156
24207,7800.50128
24208,2605.69676
24209,5086.60991
24210,5136.93247
24211,5649.03716
24212,3723.52338
24213,7637.63338
24214,3911.42225
24215,5524.14541
24216,7570.60862
24217,2946.92602
24218,5136.93247
24219,8655.67644
24220,4899.11899
24221,7570.60862
24222,6942.3963
24223,5439.4215
24224,5837.21503
24225,4673.38052
24226,6493.63712
24227,7555.17159
24228,4418.44126
24229,5205.3203
24230,6898.39095
24231,5898.01573
24232,6771.67497
24233,3502.0829199999994
24234,4858.24073
24235,5178.27031
24236,5482.0813
24237,4125.75712
24238,3828.16556
24239,5225.16307
24240,6254.82922
24241,5360.87391
24242,6030.98074
24243,8263.28974
24244,6331.86722
24245,7713.4796
24246,4218.32799
24247,6318.70872
24248,3804.61017
24249,6754.44894
24250,3764.31973
24251,7071.83395
24252,7998.35059
24253,7423.46988
24254,5647.71226
24255,5954.51315
24256,6015.22456
24257,7557.46014
24258,7163.9441
24259,5632.45917
24260,6361.48951
24261,8605.19995
24262,6188.47714
24263,7570.48492
24264,8086.38881
24265,5503.09583
24266,5424.12351
24267,5747.56017
24268,7555.17159
24269,3723.52338
24270,5684.14351
24271,3387.78516
24272,6024.94599
24273,4303.94303
24274,7897.9319
24275,7575.80124
24276,6836.39728
24277,5347.71894
24278,7715.81088
24279,3471.19214
24280,6237.20605
24281,6846.00686
24282,6958.17479
24283,5811.21147
24284,4694.60819
24285,8254.12654
24286,4574.81387
24287,3708.20502
24288,6808.26361
24289,5665.2196
24290,6467.65476
24291,7417.81497
24292,5628.71053
24293,7028.6735
24294,7907.24067
24295,7417.81497
24296,3941.25512
24297,7669.81182
24298,4558.98072
24299,4045.47966
24300,6757.07366
24301,3322.9462
24302,4460.91457
24303,5636.30874
24304,5932.23909
24305,6621.25081
24306,3948.98691
24307,6254.82922
24308,4868.21145
24309,5773.00842
24310,4587.38557
24311,4179.18592
24312,8634.77583
24313,6107.38247
24314,7443.62446
24315,7738.88171
24316,5628.8828
24317,4016.3616
24318,7159.33666
24319,3662.18313
24320,7914.17118
24321,7443.62446
24322,5931.7528
24323,4710.85865
24324,7920.06175
24325,7022.18973
24326,6412.47345
24327,6503.27204
24328,8538.462
24329,8013.62631
24330,5534.80494
24331,5403.69852
24332,5898.01573
24333,7771.01027
24334,7231.02778
24335,6628.76363
24336,7555.17159
24337,7369.68559
24338,3813.16579
24339,5794.89185
24340,8413.65966
24341,8605.19995
24342,7441.50942
24343,5932.23909
24344,5741.31418
24345,3866.79896
24346,6919.34518
24347,5514.66748
24348,6598.85404
24349,8157.23694
24350,6500.09778
24351,5718.40817
24352,6836.39728
24353,7107.60976
24354,7895.0208
24355,7564.77493
24356,4125.75712
24357,4178.77206
24358,5636.30874
24359,4888.50303
24360,4920.13663
24361,6125.69538
24362,7022.18973
24363,8211.0795
24364,7163.9441
24365,8298.20697
24366,7541.6674
24367,5381.27266
24368,6030.98074
24369,3049.39771
24370,7690.1749
24371,6060.28382
24372,2946.92602
24373,5501.8780799999995
24374,8090.41713
24375,3049.2603200000003
24376,6645.56998
24377,6515.30587
24378,6226.28514
24379,4999.15621
24380,7660.88604
24381,6132.99793
24382,6409.14001
24383,8634.77583
24384,6072.83443
24385,7425.75194
24386,8538.462
24387,7007.66825
24388,3822.98167
24389,7234.25525
24390,5882.96562
24391,5914.16491
24392,4936.01177
24393,4936.01177
24394,7555.17159
24395,6157.05484
24396,8263.28974
24397,5234.74696
24398,4232.76231
24399,5498.58395
24400,5305.74363
24401,5794.89185
24402,6060.64149
24403,5347.51393
24404,5291.89688
24405,5402.48408
24406,3662.18313
24407,5684.14351
24408,5531.35174
24409,5934.01088
24410,6019.26248
24411,4888.50303
24412,7637.63338
24413,5347.71894
24414,7267.28344
24415,6608.04163
24416,4558.98072
24417,7101.75783
24418,5715.0084
24419,2825.00374
24420,5695.56442
24421,4546.78674
24422,7181.42522
24423,4305.51182
24424,6620.09877
24425,3983.09785
24426,5834.98164
24427,5150.94289
24428,7564.77493
24429,8562.37077
24430,3387.78516
24431,7117.95038
24432,8157.23694
24433,6320.23893
24434,4952.01304
24435,6979.32479
24436,5597.02216
24437,5150.94289
24438,6754.44894
24439,3708.20502
24440,4590.82334
24441,6614.21931
24442,5728.74828
24443,3866.79896
24444,5741.31418
24445,7557.46014
24446,6822.97163
24447,6397.35569
24448,5126.99318
24449,8064.73881
24450,5360.87391
24451,7381.3794
24452,4387.74185
24453,6155.89609
24454,3502.0829199999994
24455,6202.32702
24456,5876.96001
24457,6583.45789
24458,3626.36653
24459,5126.99318
24460,3826.17226
24461,4068.35066
24462,3049.2603200000003
24463,8440.96097
24464,5492.81699
24465,3385.36422
24466,6249.47082
24467,5403.69852
24468,6394.07791
24469,7564.77493
24470,7122.49056
24471,4587.38557
24472,7914.17118
24473,5399.86113
24474,6276.41054
24475,7071.61532
24476,6117.4759
24477,7825.87492
24478,6079.08526
24479,7637.63338
24480,5199.53404
24481,6117.4759
