id,Predictions
111090,15.0
111091,11.0
111092,15.0
111093,14.0
111094,14.0
111095,11.0
111096,9.0
111097,11.0
111098,15.0
111099,11.0
111100,9.0
111101,8.0
111102,8.0
111103,11.0
111104,9.0
111105,8.0
111106,11.0
111107,8.0
111108,11.0
111109,17.0
111110,11.0
111111,13.0
111112,7.0
111113,10.0
111114,12.0
111115,10.0
111116,6.0
111117,9.0
111118,12.0
111119,12.0
111120,9.0
111121,12.0
111122,9.0
111123,7.0
111124,6.0
111125,9.0
111126,16.0
111127,10.0
111128,10.0
111129,10.0
111130,10.0
111131,11.0
111132,14.0
111133,10.0
111134,10.0
111135,5.0
111136,15.0
111137,9.0
111138,12.0
111139,13.0
111140,10.0
111141,8.0
111142,6.0
111143,9.0
111144,11.0
111145,12.0
111146,12.0
111147,16.0
111148,17.0
111149,10.0
111150,10.0
111151,10.0
111152,10.0
111153,5.0
111154,16.0
111155,7.0
111156,10.0
111157,8.0
111158,7.0
111159,7.0
111160,23.0
111161,21.0
111162,8.0
111163,11.0
111164,14.0
111165,9.0
111166,5.0
111167,10.0
111168,10.0
111169,6.0
111170,7.0
111171,17.0
111172,8.0
111173,8.0
111174,8.0
111175,7.0
111176,8.0
111177,9.0
111178,10.0
111179,12.0
111180,12.0
111181,11.0
111182,8.0
111183,7.0
111184,11.0
111185,15.0
111186,9.0
111187,9.0
111188,9.0
111189,12.0
111190,13.0
111191,11.0
111192,9.0
111193,9.0
111194,11.0
111195,13.0
111196,18.0
111197,17.0
111198,7.0
111199,9.0
111200,15.0
111201,9.0
111202,9.0
111203,9.0
111204,7.0
111205,8.0
111206,8.0
111207,13.0
111208,11.0
111209,15.0
111210,15.0
111211,10.0
111212,8.0
111213,8.0
111214,9.0
111215,15.0
111216,13.0
111217,9.0
111218,6.0
111219,5.0
111220,12.0
111221,18.0
111222,14.0
111223,10.0
111224,11.0
111225,8.0
111226,9.0
111227,11.0
111228,15.0
111229,11.0
111230,11.0
111231,8.0
111232,10.0
111233,12.0
111234,16.0
111235,9.0
111236,7.0
111237,9.0
111238,10.0
111239,7.0
111240,6.0
111241,10.0
111242,15.0
111243,8.0
111244,14.0
111245,13.0
111246,10.0
111247,5.0
111248,16.0
111249,8.0
111250,9.0
111251,10.0
111252,6.0
111253,9.0
111254,9.0
111255,8.0
111256,11.0
111257,10.0
111258,8.0
111259,9.0
111260,6.0
111261,10.0
111262,10.0
111263,11.0
111264,15.0
111265,8.0
111266,12.0
111267,8.0
111268,10.0
111269,11.0
111270,9.0
111271,5.0
111272,16.0
111273,20.0
111274,13.0
111275,7.0
111276,6.0
111277,12.0
111278,11.0
111279,10.0
111280,16.0
111281,9.0
111282,15.0
111283,9.0
111284,6.0
111285,8.0
111286,10.0
111287,11.0
111288,7.0
111289,6.0
111290,12.0
111291,11.0
111292,7.0
111293,7.0
111294,12.0
111295,11.0
111296,8.0
111297,7.0
111298,10.0
111299,8.0
111300,12.0
111301,11.0
111302,11.0
111303,12.0
111304,10.0
111305,9.0
111306,14.0
111307,6.0
111308,7.0
111309,8.0
111310,13.0
111311,14.0
111312,12.0
111313,7.0
111314,19.0
111315,10.0
111316,11.0
111317,7.0
111318,11.0
111319,11.0
111320,8.0
111321,10.0
111322,12.0
111323,23.0
111324,10.0
111325,9.0
111326,5.0
111327,7.0
111328,10.0
111329,10.0
111330,16.0
111331,13.0
111332,6.0
111333,10.0
111334,11.0
111335,9.0
111336,11.0
111337,15.0
111338,9.0
111339,9.0
111340,8.0
111341,13.0
111342,14.0
111343,6.0
111344,9.0
111345,12.0
111346,7.0
111347,17.0
111348,13.0
111349,11.0
111350,15.0
111351,9.0
111352,9.0
111353,7.0
111354,9.0
111355,17.0
111356,9.0
111357,9.0
111358,12.0
111359,12.0
111360,8.0
111361,10.0
111362,6.0
111363,8.0
111364,13.0
111365,8.0
111366,11.0
111367,8.0
111368,15.0
111369,8.0
111370,11.0
111371,12.0
111372,10.0
111373,14.0
111374,4.0
111375,10.0
111376,10.0
111377,11.0
111378,10.0
111379,10.0
111380,8.0
111381,10.0
111382,10.0
111383,7.0
111384,7.0
111385,13.0
111386,1.0
111387,9.0
111388,6.0
111389,13.0
111390,8.0
111391,10.0
111392,8.0
111393,8.0
111394,8.0
111395,9.0
111396,21.0
111397,11.0
111398,10.0
111399,9.0
111400,6.0
111401,7.0
111402,14.0
111403,6.0
111404,9.0
111405,11.0
111406,9.0
111407,8.0
111408,9.0
111409,8.0
111410,12.0
111411,9.0
111412,19.0
111413,11.0
111414,14.0
111415,10.0
111416,16.0
111417,17.0
111418,12.0
111419,15.0
111420,9.0
111421,10.0
111422,10.0
111423,9.0
111424,19.0
111425,13.0
111426,16.0
111427,10.0
111428,7.0
111429,10.0
111430,9.0
111431,8.0
111432,8.0
111433,5.0
111434,11.0
111435,10.0
111436,9.0
111437,9.0
111438,14.0
111439,11.0
111440,10.0
111441,11.0
111442,12.0
111443,7.0
111444,18.0
111445,6.0
111446,11.0
111447,17.0
111448,10.0
111449,14.0
111450,17.0
111451,8.0
111452,10.0
111453,5.0
111454,11.0
111455,12.0
111456,10.0
111457,8.0
111458,8.0
111459,8.0
111460,20.0
111461,9.0
111462,9.0
111463,8.0
111464,11.0
111465,10.0
111466,6.0
111467,10.0
111468,11.0
111469,7.0
111470,11.0
111471,10.0
111472,9.0
111473,8.0
111474,11.0
111475,7.0
111476,5.0
111477,12.0
111478,6.0
111479,8.0
111480,8.0
111481,12.0
111482,9.0
111483,12.0
111484,10.0
111485,14.0
111486,5.0
111487,13.0
111488,11.0
111489,9.0
111490,7.0
111491,9.0
111492,9.0
111493,14.0
111494,9.0
111495,9.0
111496,7.0
111497,17.0
111498,9.0
111499,7.0
111500,8.0
111501,8.0
111502,9.0
111503,12.0
111504,3.0
111505,7.0
111506,7.0
111507,10.0
111508,18.0
111509,13.0
111510,12.0
111511,9.0
111512,18.0
111513,7.0
111514,13.0
111515,13.0
111516,8.0
111517,10.0
111518,9.0
111519,8.0
111520,8.0
111521,16.0
111522,8.0
111523,9.0
111524,9.0
111525,17.0
111526,7.0
111527,12.0
111528,12.0
111529,12.0
111530,11.0
111531,9.0
111532,10.0
111533,9.0
111534,6.0
111535,12.0
111536,9.0
111537,8.0
111538,9.0
111539,11.0
111540,10.0
111541,8.0
111542,10.0
111543,10.0
111544,9.0
111545,7.0
111546,7.0
111547,14.0
111548,9.0
111549,15.0
111550,9.0
111551,8.0
111552,15.0
111553,6.0
111554,9.0
111555,10.0
111556,8.0
111557,9.0
111558,12.0
111559,7.0
111560,11.0
111561,9.0
111562,5.0
111563,10.0
111564,10.0
111565,12.0
111566,13.0
111567,17.0
111568,7.0
111569,9.0
111570,10.0
111571,15.0
111572,11.0
111573,13.0
111574,12.0
111575,17.0
111576,13.0
111577,8.0
111578,13.0
111579,13.0
111580,12.0
111581,8.0
111582,5.0
111583,19.0
111584,9.0
111585,11.0
111586,9.0
111587,10.0
111588,9.0
111589,10.0
111590,8.0
111591,9.0
111592,11.0
111593,8.0
111594,9.0
111595,8.0
111596,10.0
111597,7.0
111598,6.0
111599,17.0
111600,5.0
111601,6.0
111602,10.0
111603,10.0
111604,13.0
111605,12.0
111606,12.0
111607,10.0
111608,13.0
111609,6.0
111610,7.0
111611,9.0
111612,7.0
111613,4.0
111614,10.0
111615,6.0
111616,17.0
111617,10.0
111618,13.0
111619,8.0
111620,14.0
111621,9.0
111622,12.0
111623,19.0
111624,11.0
111625,10.0
111626,11.0
111627,12.0
111628,10.0
111629,2.0
111630,5.0
111631,10.0
111632,7.0
111633,8.0
111634,9.0
111635,7.0
111636,8.0
111637,10.0
111638,8.0
111639,12.0
111640,10.0
111641,9.0
111642,14.0
111643,13.0
111644,9.0
111645,9.0
111646,8.0
111647,10.0
111648,10.0
111649,7.0
111650,11.0
111651,10.0
111652,7.0
111653,10.0
111654,11.0
111655,9.0
111656,9.0
111657,8.0
111658,11.0
111659,10.0
111660,9.0
111661,13.0
111662,11.0
111663,7.0
111664,7.0
111665,12.0
111666,18.0
111667,8.0
111668,9.0
111669,6.0
111670,11.0
111671,9.0
111672,10.0
111673,6.0
111674,5.0
111675,7.0
111676,12.0
111677,9.0
111678,10.0
111679,5.0
111680,8.0
111681,8.0
111682,19.0
111683,7.0
111684,13.0
111685,17.0
111686,6.0
111687,12.0
111688,13.0
111689,20.0
111690,6.0
111691,12.0
111692,9.0
111693,4.0
111694,9.0
111695,7.0
111696,10.0
111697,9.0
111698,10.0
111699,12.0
111700,11.0
111701,10.0
111702,15.0
111703,7.0
111704,17.0
111705,9.0
111706,9.0
111707,12.0
111708,6.0
111709,14.0
111710,4.0
111711,8.0
111712,9.0
111713,7.0
111714,9.0
111715,11.0
111716,14.0
111717,13.0
111718,10.0
111719,8.0
111720,11.0
111721,11.0
111722,7.0
111723,10.0
111724,15.0
111725,10.0
111726,7.0
111727,6.0
111728,10.0
111729,7.0
111730,8.0
111731,16.0
111732,17.0
111733,4.0
111734,11.0
111735,11.0
111736,8.0
111737,10.0
111738,17.0
111739,14.0
111740,8.0
111741,22.0
111742,10.0
111743,11.0
111744,9.0
111745,11.0
111746,8.0
111747,12.0
111748,14.0
111749,11.0
111750,8.0
111751,11.0
111752,9.0
111753,9.0
111754,9.0
111755,4.0
111756,9.0
111757,13.0
111758,8.0
111759,8.0
111760,11.0
111761,13.0
111762,6.0
111763,11.0
111764,8.0
111765,13.0
111766,8.0
111767,5.0
111768,14.0
111769,9.0
111770,6.0
111771,17.0
111772,10.0
111773,6.0
111774,7.0
111775,6.0
111776,10.0
111777,8.0
111778,15.0
111779,14.0
111780,10.0
111781,16.0
111782,10.0
111783,9.0
111784,13.0
111785,13.0
111786,13.0
111787,15.0
111788,9.0
111789,16.0
111790,14.0
111791,9.0
111792,9.0
111793,7.0
111794,10.0
111795,8.0
111796,11.0
111797,9.0
111798,10.0
111799,18.0
111800,8.0
111801,13.0
111802,8.0
111803,8.0
111804,12.0
111805,9.0
111806,11.0
111807,12.0
111808,8.0
111809,7.0
111810,10.0
111811,10.0
111812,14.0
111813,8.0
111814,13.0
111815,9.0
111816,20.0
111817,12.0
111818,6.0
111819,8.0
111820,11.0
111821,6.0
111822,14.0
111823,9.0
111824,7.0
111825,7.0
111826,9.0
111827,13.0
111828,10.0
111829,6.0
111830,10.0
111831,13.0
111832,8.0
111833,11.0
111834,8.0
111835,7.0
111836,7.0
111837,7.0
111838,11.0
111839,20.0
111840,6.0
111841,9.0
111842,7.0
111843,10.0
111844,12.0
111845,13.0
111846,11.0
111847,12.0
111848,9.0
111849,12.0
111850,10.0
111851,8.0
111852,11.0
111853,8.0
111854,5.0
111855,6.0
111856,12.0
111857,10.0
111858,5.0
111859,8.0
111860,10.0
111861,9.0
111862,6.0
111863,8.0
111864,9.0
111865,6.0
111866,11.0
111867,12.0
111868,15.0
111869,17.0
111870,8.0
111871,4.0
111872,9.0
111873,11.0
111874,10.0
111875,9.0
111876,6.0
111877,10.0
111878,11.0
111879,8.0
111880,5.0
111881,9.0
111882,10.0
111883,11.0
111884,8.0
111885,10.0
111886,11.0
111887,9.0
111888,11.0
111889,11.0
111890,8.0
111891,7.0
111892,11.0
111893,14.0
111894,9.0
111895,9.0
111896,10.0
111897,7.0
111898,15.0
111899,10.0
111900,4.0
111901,11.0
111902,8.0
111903,10.0
111904,8.0
111905,8.0
111906,10.0
111907,9.0
111908,10.0
111909,9.0
111910,4.0
111911,13.0
111912,7.0
111913,8.0
111914,13.0
111915,7.0
111916,9.0
111917,5.0
111918,10.0
111919,4.0
111920,5.0
111921,12.0
111922,12.0
111923,7.0
111924,11.0
111925,7.0
111926,10.0
111927,12.0
111928,8.0
111929,7.0
111930,9.0
111931,10.0
111932,9.0
111933,6.0
111934,10.0
111935,12.0
111936,8.0
111937,14.0
111938,11.0
111939,10.0
111940,15.0
111941,10.0
111942,8.0
111943,10.0
111944,6.0
111945,17.0
111946,8.0
111947,11.0
111948,13.0
111949,6.0
111950,11.0
111951,9.0
111952,6.0
111953,11.0
111954,13.0
111955,12.0
111956,19.0
111957,8.0
111958,11.0
111959,8.0
111960,8.0
111961,10.0
111962,10.0
111963,8.0
111964,8.0
111965,13.0
111966,7.0
111967,19.0
111968,7.0
111969,10.0
111970,15.0
111971,7.0
111972,17.0
111973,11.0
111974,11.0
111975,9.0
111976,7.0
111977,6.0
111978,12.0
111979,10.0
111980,22.0
111981,8.0
111982,15.0
111983,7.0
111984,10.0
111985,15.0
111986,10.0
111987,9.0
111988,9.0
111989,10.0
111990,9.0
111991,10.0
111992,8.0
111993,9.0
111994,8.0
111995,7.0
111996,9.0
111997,14.0
111998,8.0
111999,6.0
112000,9.0
112001,9.0
112002,6.0
112003,11.0
112004,12.0
112005,9.0
112006,10.0
112007,12.0
112008,10.0
112009,17.0
112010,9.0
112011,12.0
112012,7.0
112013,10.0
112014,11.0
112015,9.0
112016,10.0
112017,9.0
112018,6.0
112019,8.0
112020,8.0
112021,5.0
112022,7.0
112023,9.0
112024,9.0
112025,9.0
112026,7.0
112027,13.0
112028,6.0
112029,10.0
112030,7.0
112031,12.0
112032,10.0
112033,19.0
112034,13.0
112035,8.0
112036,10.0
112037,10.0
112038,10.0
112039,6.0
112040,9.0
112041,13.0
112042,10.0
112043,10.0
112044,7.0
112045,11.0
112046,10.0
112047,8.0
112048,9.0
112049,11.0
112050,11.0
112051,9.0
112052,9.0
112053,14.0
112054,8.0
112055,8.0
112056,7.0
112057,9.0
112058,8.0
112059,10.0
112060,6.0
112061,12.0
112062,13.0
112063,7.0
112064,8.0
112065,11.0
112066,8.0
112067,8.0
112068,11.0
112069,15.0
112070,12.0
112071,7.0
112072,15.0
112073,8.0
112074,9.0
112075,10.0
112076,10.0
112077,12.0
112078,9.0
112079,11.0
112080,13.0
112081,6.0
112082,10.0
112083,16.0
112084,8.0
112085,12.0
112086,8.0
112087,8.0
112088,13.0
112089,13.0
112090,11.0
112091,16.0
112092,20.0
112093,11.0
112094,6.0
112095,15.0
112096,7.0
112097,9.0
112098,12.0
112099,11.0
112100,9.0
112101,8.0
112102,9.0
112103,9.0
112104,8.0
112105,11.0
112106,9.0
112107,8.0
112108,11.0
112109,13.0
112110,14.0
112111,4.0
112112,11.0
112113,12.0
112114,9.0
112115,23.0
112116,3.0
112117,8.0
112118,16.0
112119,9.0
112120,6.0
112121,11.0
112122,17.0
112123,8.0
112124,5.0
112125,5.0
112126,19.0
112127,8.0
112128,15.0
112129,9.0
112130,10.0
112131,9.0
112132,7.0
112133,10.0
112134,6.0
112135,8.0
112136,6.0
112137,15.0
112138,11.0
112139,9.0
112140,10.0
112141,9.0
112142,9.0
112143,7.0
112144,8.0
112145,11.0
112146,7.0
112147,8.0
112148,7.0
112149,14.0
112150,8.0
112151,9.0
112152,11.0
112153,8.0
112154,11.0
112155,11.0
112156,12.0
112157,19.0
112158,7.0
112159,9.0
112160,8.0
112161,6.0
112162,10.0
112163,11.0
112164,14.0
112165,11.0
112166,8.0
112167,9.0
112168,7.0
112169,8.0
112170,13.0
112171,8.0
112172,11.0
112173,16.0
112174,9.0
112175,9.0
112176,10.0
112177,10.0
112178,15.0
112179,10.0
112180,18.0
112181,9.0
112182,9.0
112183,9.0
112184,10.0
112185,6.0
112186,11.0
112187,25.0
112188,8.0
112189,21.0
112190,9.0
112191,6.0
112192,10.0
112193,9.0
112194,9.0
112195,8.0
112196,12.0
112197,4.0
112198,8.0
112199,6.0
112200,6.0
112201,10.0
112202,9.0
112203,8.0
112204,21.0
112205,9.0
112206,12.0
112207,11.0
112208,15.0
112209,12.0
112210,12.0
112211,6.0
112212,10.0
112213,6.0
112214,6.0
112215,10.0
112216,9.0
112217,19.0
112218,9.0
112219,11.0
112220,8.0
112221,7.0
112222,11.0
112223,8.0
112224,9.0
112225,7.0
112226,9.0
112227,8.0
112228,8.0
112229,11.0
112230,10.0
112231,19.0
112232,10.0
112233,9.0
112234,3.0
112235,5.0
112236,9.0
112237,9.0
112238,15.0
112239,10.0
112240,5.0
112241,9.0
112242,8.0
112243,10.0
112244,9.0
112245,6.0
112246,14.0
112247,7.0
112248,10.0
112249,7.0
112250,11.0
112251,10.0
112252,8.0
112253,8.0
112254,8.0
112255,10.0
112256,7.0
112257,8.0
112258,22.0
112259,8.0
112260,10.0
112261,9.0
112262,19.0
112263,5.0
112264,10.0
112265,11.0
112266,9.0
112267,11.0
112268,11.0
112269,8.0
112270,7.0
112271,10.0
112272,18.0
112273,3.0
112274,8.0
112275,8.0
112276,9.0
112277,10.0
112278,10.0
112279,10.0
112280,22.0
112281,8.0
112282,8.0
112283,14.0
112284,11.0
112285,10.0
112286,6.0
112287,14.0
112288,10.0
112289,7.0
112290,10.0
112291,13.0
112292,13.0
112293,9.0
112294,7.0
112295,8.0
112296,8.0
112297,20.0
112298,15.0
112299,9.0
112300,11.0
112301,8.0
112302,10.0
112303,11.0
112304,8.0
112305,11.0
112306,11.0
112307,13.0
112308,10.0
112309,9.0
112310,8.0
112311,15.0
112312,10.0
112313,10.0
112314,10.0
112315,10.0
112316,9.0
112317,9.0
112318,5.0
112319,11.0
112320,7.0
112321,7.0
112322,16.0
112323,11.0
112324,10.0
112325,14.0
112326,14.0
112327,13.0
112328,12.0
112329,9.0
112330,6.0
112331,15.0
112332,6.0
112333,6.0
112334,15.0
112335,10.0
112336,9.0
112337,9.0
112338,5.0
112339,11.0
112340,15.0
112341,11.0
112342,9.0
112343,10.0
112344,8.0
112345,12.0
112346,5.0
112347,4.0
112348,7.0
112349,8.0
112350,9.0
112351,11.0
112352,7.0
112353,13.0
112354,18.0
112355,8.0
112356,9.0
112357,13.0
112358,9.0
112359,9.0
112360,7.0
112361,9.0
112362,8.0
112363,9.0
112364,17.0
112365,4.0
112366,18.0
112367,18.0
112368,5.0
112369,9.0
112370,10.0
112371,17.0
112372,7.0
112373,10.0
112374,9.0
112375,12.0
112376,11.0
112377,11.0
112378,9.0
112379,9.0
112380,11.0
112381,13.0
112382,8.0
112383,9.0
112384,10.0
112385,10.0
112386,20.0
112387,13.0
112388,9.0
112389,15.0
112390,12.0
112391,8.0
112392,13.0
112393,6.0
112394,4.0
112395,15.0
112396,5.0
112397,14.0
112398,11.0
112399,11.0
112400,14.0
112401,9.0
112402,9.0
112403,9.0
112404,9.0
112405,9.0
112406,8.0
112407,12.0
112408,9.0
112409,10.0
112410,13.0
112411,17.0
112412,9.0
112413,12.0
112414,10.0
112415,7.0
112416,16.0
112417,10.0
112418,9.0
112419,10.0
112420,10.0
112421,5.0
112422,5.0
112423,7.0
112424,10.0
112425,6.0
112426,14.0
112427,10.0
112428,10.0
112429,5.0
112430,19.0
112431,10.0
112432,11.0
112433,9.0
112434,12.0
112435,8.0
112436,8.0
112437,6.0
112438,11.0
112439,10.0
112440,6.0
112441,18.0
112442,6.0
112443,10.0
112444,10.0
112445,11.0
112446,8.0
112447,6.0
112448,8.0
112449,8.0
112450,6.0
112451,10.0
112452,9.0
112453,12.0
112454,10.0
112455,9.0
112456,5.0
112457,8.0
112458,9.0
112459,7.0
112460,15.0
112461,7.0
112462,11.0
112463,8.0
112464,14.0
112465,9.0
112466,7.0
112467,7.0
112468,9.0
112469,11.0
112470,11.0
112471,9.0
112472,9.0
112473,12.0
112474,8.0
112475,9.0
112476,10.0
112477,11.0
112478,9.0
112479,9.0
112480,6.0
112481,7.0
112482,7.0
112483,14.0
112484,11.0
112485,12.0
112486,10.0
112487,9.0
112488,17.0
112489,10.0
112490,12.0
112491,10.0
112492,12.0
112493,8.0
112494,7.0
112495,12.0
112496,7.0
112497,7.0
112498,7.0
112499,10.0
112500,10.0
112501,6.0
112502,15.0
112503,14.0
112504,13.0
112505,9.0
112506,9.0
112507,9.0
112508,4.0
112509,15.0
112510,17.0
112511,14.0
112512,8.0
112513,9.0
112514,13.0
112515,8.0
112516,6.0
112517,9.0
112518,12.0
112519,8.0
112520,10.0
112521,11.0
112522,13.0
112523,7.0
112524,20.0
112525,8.0
112526,9.0
112527,7.0
112528,15.0
112529,8.0
112530,7.0
112531,16.0
112532,11.0
112533,20.0
112534,8.0
112535,7.0
112536,11.0
112537,7.0
112538,14.0
112539,9.0
112540,7.0
112541,14.0
112542,12.0
112543,8.0
112544,6.0
112545,10.0
112546,11.0
112547,10.0
112548,10.0
112549,13.0
112550,6.0
112551,7.0
112552,5.0
112553,15.0
112554,14.0
112555,19.0
112556,9.0
112557,9.0
112558,9.0
112559,10.0
112560,9.0
112561,4.0
112562,9.0
112563,8.0
112564,6.0
112565,12.0
112566,19.0
112567,8.0
112568,11.0
112569,8.0
112570,10.0
112571,13.0
112572,9.0
112573,11.0
112574,11.0
112575,13.0
112576,19.0
112577,7.0
112578,11.0
112579,10.0
112580,12.0
112581,7.0
112582,15.0
112583,10.0
112584,7.0
112585,9.0
112586,10.0
112587,9.0
112588,9.0
112589,11.0
112590,12.0
112591,9.0
112592,9.0
112593,20.0
112594,11.0
112595,7.0
112596,11.0
112597,6.0
112598,5.0
112599,9.0
112600,11.0
112601,17.0
112602,6.0
112603,9.0
112604,4.0
112605,7.0
112606,7.0
112607,7.0
112608,10.0
112609,9.0
112610,9.0
112611,12.0
112612,4.0
112613,9.0
112614,9.0
112615,10.0
112616,10.0
112617,19.0
112618,10.0
112619,10.0
112620,8.0
112621,13.0
112622,10.0
112623,13.0
112624,16.0
112625,11.0
112626,10.0
112627,13.0
112628,8.0
112629,11.0
112630,10.0
112631,6.0
112632,9.0
112633,10.0
112634,10.0
112635,11.0
112636,9.0
112637,11.0
112638,15.0
112639,10.0
112640,7.0
112641,8.0
112642,7.0
112643,8.0
112644,13.0
112645,13.0
112646,7.0
112647,15.0
112648,3.0
112649,7.0
112650,7.0
112651,18.0
112652,8.0
112653,8.0
112654,8.0
112655,8.0
112656,11.0
112657,8.0
112658,4.0
112659,11.0
112660,8.0
112661,10.0
112662,12.0
112663,10.0
112664,5.0
112665,11.0
112666,15.0
112667,9.0
112668,8.0
112669,11.0
112670,6.0
112671,8.0
112672,10.0
112673,10.0
112674,9.0
112675,19.0
112676,10.0
112677,10.0
112678,8.0
112679,12.0
112680,10.0
112681,8.0
112682,8.0
112683,15.0
112684,12.0
112685,7.0
112686,9.0
112687,9.0
112688,6.0
112689,10.0
112690,16.0
112691,6.0
112692,14.0
112693,12.0
112694,6.0
112695,8.0
112696,10.0
112697,12.0
112698,10.0
112699,12.0
112700,4.0
112701,15.0
112702,8.0
112703,18.0
112704,5.0
112705,11.0
112706,10.0
112707,3.0
112708,9.0
112709,6.0
112710,9.0
112711,6.0
112712,17.0
112713,10.0
112714,10.0
112715,6.0
112716,6.0
112717,9.0
112718,15.0
112719,9.0
112720,7.0
112721,20.0
112722,9.0
112723,17.0
112724,12.0
112725,8.0
112726,11.0
112727,12.0
112728,11.0
112729,7.0
112730,7.0
112731,7.0
112732,10.0
112733,7.0
112734,9.0
112735,8.0
112736,8.0
112737,10.0
112738,13.0
112739,5.0
112740,8.0
112741,15.0
112742,8.0
112743,13.0
112744,15.0
112745,16.0
112746,8.0
112747,6.0
112748,11.0
112749,8.0
112750,17.0
112751,12.0
112752,8.0
112753,9.0
112754,14.0
112755,6.0
112756,7.0
112757,4.0
112758,9.0
112759,8.0
112760,8.0
112761,8.0
112762,11.0
112763,10.0
112764,5.0
112765,7.0
112766,8.0
112767,14.0
112768,3.0
112769,7.0
112770,8.0
112771,8.0
112772,10.0
112773,11.0
112774,15.0
112775,10.0
112776,11.0
112777,8.0
112778,10.0
112779,11.0
112780,8.0
112781,11.0
112782,10.0
112783,7.0
112784,27.0
112785,11.0
112786,15.0
112787,7.0
112788,9.0
112789,11.0
112790,9.0
112791,23.0
112792,10.0
112793,14.0
112794,9.0
112795,8.0
112796,6.0
112797,7.0
112798,10.0
112799,10.0
112800,10.0
112801,9.0
112802,9.0
112803,10.0
112804,18.0
112805,5.0
112806,8.0
112807,7.0
112808,7.0
112809,13.0
112810,12.0
112811,12.0
112812,4.0
112813,11.0
112814,8.0
112815,15.0
112816,7.0
112817,14.0
112818,13.0
112819,10.0
112820,9.0
112821,14.0
112822,11.0
112823,9.0
112824,15.0
112825,13.0
112826,9.0
112827,7.0
112828,15.0
112829,9.0
112830,11.0
112831,8.0
112832,12.0
112833,9.0
112834,10.0
112835,8.0
112836,9.0
112837,8.0
112838,12.0
112839,11.0
112840,12.0
112841,10.0
112842,9.0
112843,8.0
112844,8.0
112845,11.0
112846,14.0
112847,7.0
112848,13.0
112849,9.0
112850,8.0
112851,8.0
112852,9.0
112853,16.0
112854,10.0
112855,7.0
112856,7.0
112857,8.0
112858,8.0
112859,10.0
112860,10.0
112861,10.0
112862,12.0
112863,12.0
112864,9.0
112865,9.0
112866,6.0
112867,8.0
112868,4.0
112869,9.0
112870,9.0
112871,14.0
112872,9.0
112873,8.0
112874,15.0
112875,8.0
112876,8.0
112877,13.0
112878,10.0
112879,15.0
112880,9.0
112881,10.0
112882,9.0
112883,11.0
112884,10.0
112885,11.0
112886,16.0
112887,18.0
112888,8.0
112889,18.0
112890,11.0
112891,9.0
112892,7.0
112893,12.0
112894,16.0
112895,10.0
112896,12.0
112897,7.0
112898,14.0
112899,13.0
112900,12.0
112901,4.0
112902,13.0
112903,11.0
112904,8.0
112905,9.0
112906,10.0
112907,17.0
112908,12.0
112909,7.0
112910,8.0
112911,8.0
112912,9.0
112913,12.0
112914,9.0
112915,8.0
112916,11.0
112917,14.0
112918,4.0
112919,8.0
112920,8.0
112921,9.0
112922,7.0
112923,11.0
112924,19.0
112925,9.0
112926,10.0
112927,10.0
112928,10.0
112929,11.0
112930,6.0
112931,7.0
112932,8.0
112933,6.0
112934,10.0
112935,10.0
112936,11.0
112937,9.0
112938,8.0
112939,9.0
112940,9.0
112941,5.0
112942,6.0
112943,7.0
112944,13.0
112945,12.0
112946,10.0
112947,7.0
112948,10.0
112949,10.0
112950,13.0
112951,8.0
112952,12.0
112953,7.0
112954,5.0
112955,7.0
112956,13.0
112957,9.0
112958,15.0
112959,10.0
112960,8.0
112961,8.0
112962,13.0
112963,9.0
112964,12.0
112965,10.0
112966,9.0
112967,9.0
112968,10.0
112969,9.0
112970,10.0
112971,9.0
112972,9.0
112973,7.0
112974,5.0
112975,8.0
112976,9.0
112977,11.0
112978,14.0
112979,5.0
112980,9.0
112981,4.0
112982,10.0
112983,9.0
112984,7.0
112985,13.0
112986,11.0
112987,8.0
112988,12.0
112989,11.0
112990,6.0
112991,13.0
112992,7.0
112993,10.0
112994,12.0
112995,4.0
112996,9.0
112997,9.0
112998,9.0
112999,11.0
113000,8.0
113001,10.0
113002,8.0
113003,8.0
113004,8.0
113005,16.0
113006,8.0
113007,7.0
113008,8.0
113009,6.0
113010,11.0
113011,3.0
113012,10.0
113013,15.0
113014,18.0
113015,5.0
113016,8.0
113017,9.0
113018,14.0
113019,13.0
113020,15.0
113021,11.0
113022,8.0
113023,11.0
113024,13.0
113025,11.0
113026,16.0
113027,2.0
113028,11.0
113029,7.0
113030,7.0
113031,10.0
113032,11.0
113033,12.0
113034,11.0
113035,6.0
113036,8.0
113037,9.0
113038,16.0
113039,6.0
113040,11.0
113041,5.0
113042,10.0
113043,6.0
113044,12.0
113045,14.0
113046,10.0
113047,14.0
113048,13.0
113049,8.0
113050,12.0
113051,8.0
113052,11.0
113053,11.0
113054,11.0
113055,8.0
113056,11.0
113057,10.0
113058,7.0
113059,19.0
113060,8.0
113061,10.0
113062,8.0
113063,6.0
113064,8.0
113065,18.0
113066,13.0
113067,6.0
113068,9.0
113069,11.0
113070,11.0
113071,10.0
113072,19.0
113073,10.0
113074,9.0
113075,14.0
113076,8.0
113077,7.0
113078,13.0
113079,10.0
113080,6.0
113081,9.0
113082,8.0
113083,8.0
113084,13.0
113085,13.0
113086,12.0
113087,11.0
113088,3.0
